serial_number,model_type,Age,20_40,40_60,60_80,80_100,total_days,Latitude,Longitude,City
XR3H1088,19XR,2010,0,1.651890581,37.31151019,46.18473896,173,8.0854803,98.9062856,Krabi
XR3H1101,19XR,2011,0.185356812,28.0583874,31.48169601,40.19346617,252,18.5920193,73.6837039,Pune
XR3H1102,19XR,2011,0.02967183,16.94261468,38.50216604,44.48994125,252,18.5920193,73.6837039,Pune
XR3H1103,19XR,2011,0.084483244,28.21740355,37.39791608,34.30019713,252,18.5920193,73.6837039,Pune
XR3H1127,19XR,2011,0,99.78438982,0.15811413,0.057496047,251,39.9142833,116.4530132,???
XR3H1195,19XR,2011,0,6.333498268,26.47204354,67.19445819,252,31.5787956,120.2987448,???
XR3H1218,19XR,2012,0.033718284,74.87144904,24.94872011,0.146112563,251,31.259656,120.987584,???
XR3H1237,19XR,2012,0.390569183,1.662300548,52.91736128,45.01071684,169,12.8712557,74.8427679,MANGALORE
XR3H1263,19XR,2012,0,1.365853659,32.48780488,66.04878049,162,28.4835179,77.5307835,Greater Noida
XR3H1297,19XR,2012,0,87.5,12.5,0,242,39.9013184,116.3038463,???
XR3H1298,19XR,2012,49.54177898,16.63072776,22.83018868,0,251,39.9013184,116.3038463,???
XR3H1303,19XR,2013,0.414937759,29.04564315,23.05209774,47.39511296,249,22.841096,113.253271,???
XR3H1580,19XR,2015,1.272937676,66.00264507,29.36022483,3.231939163,253,26.6120202,106.7020096,??? ???
XR3H1710,19XR,2017,0.003301638,14.7385103,52.67102483,32.57395668,251,16.0539812,108.2477636,Da Nang
XR3H1866,19XR,2018,0,8.475073314,81.95014663,9.809384164,251,23.2316393,112.9249124,???
XR3H1870,19XR,2018,0,2.516294035,94.48890356,3.019552842,251,23.2316393,112.9249124,???
XR3J1609,19XR,2016,0,3.448275862,57.99750727,38.55421687,224,3.1578765,101.7143787,Perseketuan
XR3J1642,19XR,2016,0,0,0,0,251,38.2784378,109.7347325,???
XR3K1019,19XR,2010,0,0,0,0,1,36.11029,114.3538,Anyang
XR3K1206,19XR,2012,0,92.15686275,6.862745098,0.980392157,251,37.8497979,112.6059926,TY
XR3K1240,19XR,2012,1.123595506,41.57303371,56.17977528,1.498127341,14,28.4757173,77.5028923,Greater Noida
XR3K1241,19XR,2012,2.742946708,33.64308106,44.45812808,19.46932378,150,28.4757173,77.5028923,Greater Noida
XR3K1242,19XR,2012,2.540272615,33.91160677,44.1346551,19.80586534,150,28.4757173,77.5028923,Greater Noida
XR3K1552,19XR,2015,0,0,0,0,252,32.0588739,118.7978437,???
XR3K1553,19XR,2015,0,16.66666667,0,83.33333333,252,32.0588739,118.7978437,???
XR3K1561,19XR,2015,0,21.2244898,52.85714286,25.91836735,5,14.2891738,101.275272,Nakhon Nayok
XR3K1621,19XR,2016,0.031565657,26.16792929,6.407828283,67.39267677,142,3.1599626,101.6520463,Kuala
XR3K1641,19XR,2016,0.072474272,20.17442141,78.87858144,0.855196405,252,15.1731175,76.628716,TORANGALLU
XR3K1642,19XR,2016,0.068159286,9.936797753,59.53403833,30.44448116,252,15.1731175,76.628716,TORANGALLU
XR3K1643,19XR,2016,0.058870752,8.525555258,91.3727589,0,251,15.1731175,76.628716,TORANGALLU
XR3L3220,19XR,2032,0,14.40454233,63.57817077,22.0172869,251,5.977123,116.072573,Kota Kinabalu
XR3L3442,19XR,2034,1.056779509,97.25953788,1.665771091,0.017911517,252,3.0395862,101.6168439,Selangor
XR3L3443,19XR,2034,0.02164636,79.66479065,20.20223885,0.080400767,252,3.0395862,101.6168439,Selangor
XR3L3449,19XR,2034,0,0.456621005,9.132420091,90.4109589,92,-6.2144865,106.8207414,Jakarta Selatan
XR3L3598,19XR,2035,48.97594078,49.77174584,1.172115978,0.080197409,251,39.6305414,118.1811434,???
XR3L3613,19XR,2036,0,0.74906367,62.92134831,34.83146067,92,-6.2144865,106.8207414,Jakarta Selatan
XR3L3989,19XR,2039,0.451572719,64.76175646,28.12208035,6.649018997,251,30.5930872,114.305172,???
XR3L4161,19XR,2041,0.02062919,8.189788551,52.1299639,39.51521403,253,22.5411828,114.05863,??? ???
XR3L4214,19XR,2042,0.797282307,19.08624515,38.91430948,40.95257903,251,22.584861,88.490378,Kolkata
XR3M1086,19XR,2010,0,0,0,0,252,33.3785899,120.16745,???
XR3M1087,19XR,2010,1.5625,78.125,4.6875,15.625,247,33.3785899,120.16745,???
XR3M1088,19XR,2010,0.086355786,39.62003454,44.54231434,15.69948187,252,33.3785899,120.16745,???
XR3M1089,19XR,2010,0.475898066,32.80626343,45.28707399,21.35400675,252,33.3785899,120.16745,???
XR3M1143,19XR,2011,0,0,0,0,110,22.5411828,114.05863,??
XR3M1144,19XR,2011,33.33333333,66.66666667,0,0,110,22.5411828,114.05863,??
XR3M1198,19XR,2011,0,33.62096516,66.25119847,0.127836369,245,22.254934,113.526095,???
XR3M1262,19XR,2012,0,0,12.18487395,87.81512605,92,-6.2144865,106.8207414,Jakarta Selatan
XR3M1511,19XR,2015,3.673769287,86.77443057,9.478324761,0.073475386,252,34.2697103,108.8262294,???
XR3M1512,19XR,2015,4.608632041,79.37088515,15.94732992,0,252,34.2697103,108.8262294,???
XR3M1853,19XR,2018,0,0,0,0,251,26.6576959,106.620077,???
XR3M1856,19XR,2018,0,0,0,0,251,36.5796666,114.4765864,??????
XR3M1866,19XR,2018,0,68.27783745,23.1292517,6.301467956,251,26.5758015,106.7110737,???
XR3M1928,19XR,2019,0,16.66666667,0,83.33333333,252,29.5459967,106.5300932,???
XR3M1930,19XR,2019,0,0,0,0,104,29.5459967,106.5300932,???
XR3M1939,19XR,2019,4.22295786,76.40690704,11.08526438,8.114878769,251,22.5430778,114.0978212,???
XR3M1960,19XR,2019,0.244125725,79.34086054,20.17088801,0.015257858,252,23.0337651,113.7674891,???
XR3M1962,19XR,2019,0.014078558,13.97296917,53.94903562,32.03575954,253,23.0337651,113.7674891,???
XR3M1963,19XR,2019,0.020773609,31.78362209,41.75910923,26.41572147,253,23.0337651,113.7674891,???
XR3M1969,19XR,2019,75.99912645,20.00436777,3.88731164,0,251,40.8423503,111.7508458,???
XR3M1989,19XR,2019,82.67433501,4.888569375,4.097771387,2.228612509,251,40.8423503,111.7508458,???
XR3N1074,19XR,2010,0,0,0,0,244,25.0682406,102.677932,??????
XR3N1077,19XR,2010,0.069613644,17.05534285,48.9035851,33.7974243,91,36.6174913,114.505875,???
XR3N1233,19XR,2012,16.89129474,50.34246575,20.81307998,10.41758727,251,29.3180962,106.3290238,???
XR3N1295,19XR,2012,0,0,0,0,251,27.296867,105.304912,???
XR3N1456,19XR,2014,0.28957529,13.61003861,64.57528958,21.33204633,253,24.3110805,116.1157251,???
XR3N1463,19XR,2014,0,23.26332795,61.71243942,14.97038234,253,24.3110805,116.1157251,???
XR3N1795,19XR,2017,0,0.152207002,18.87366819,80.82191781,210,33.3785899,120.16745,???
XR3N1797,19XR,2017,0,0,100,0,210,33.3785899,120.16745,???
XR3N1798,19XR,2017,0.440528634,1.145374449,8.193832599,90.22026432,210,33.3785899,120.16745,???
XR3N1801,19XR,2018,0.07204611,0.144092219,0.144092219,99.56772334,210,33.3785899,120.16745,???
XR3N1823,19XR,2018,39.4428839,54.21348315,1.732209738,4.424157303,251,39.916724,116.563516,???
XR3N1827,19XR,2018,0.989533777,77.65937203,15.81351094,5.537583254,251,36.6019198,114.5303217,???
XR3N1829,19XR,2018,0,0,0,0,251,36.6019198,114.5303217,???
XR3N1835,19XR,2018,0,0,0,0,162,13.6898081,100.4878401,Bangkok
XR3N1836,19XR,2018,0.17809439,0.865029894,26.43429589,72.45897469,162,13.6898081,100.4878401,Bangkok
XR3N2034,19XR,2020,71.85548617,19.72940827,0.118941421,0.029735355,251,36.109741,120.450481,???
XR3P1217,19XR,2012,9.554140127,26.63216561,49.20382166,13.49522293,252,31.5787956,120.2987448,???
XR3P1220,19XR,2012,0.153711023,1.602986386,4.545454545,93.43434343,251,22.5737605,88.4029777,Kolkata
XR3P1223,19XR,2012,0.123076923,1.661538462,4.184615385,93.88717949,251,22.5737605,88.4029777,Kolkata
XR3P1224,19XR,2012,0.991884581,5.44033664,17.07243763,76.10459874,251,22.5737605,88.4029777,Kolkata
XR3P1225,19XR,2012,0.155611749,5.057381832,17.15619529,77.61135966,251,22.5737605,88.4029777,Kolkata
XR3P1280,19XR,2012,0,61.4213198,17.76649746,20.81218274,253,24.5129055,117.6619233,???
XR3P1281,19XR,2012,0,47.91725701,49.24907906,2.833663927,253,24.5129055,117.6619233,???
XR3P1284,19XR,2012,8.1976551,81.31675132,9.071059002,0.958845588,253,24.5129055,117.6619233,???
XR3P1424,19XR,2014,0,0,0,0,217,30.911944,121.634725,???
XR3P1425,19XR,2014,23.21428571,65.625,2.232142857,8.928571429,217,30.911944,121.634725,???
XR3P1431,19XR,2014,0,0,0,0,217,30.911944,121.634725,???
XR3P1467,19XR,2014,0.283286119,59.6188514,35.43651816,3.63121298,251,36.6546565,114.5045135,???
XR3P1471,19XR,2014,0.88706926,14.89821449,50.66530194,28.48857045,251,36.6546565,114.5045135,???
XR3P1490,19XR,2014,0.461467467,15.21304415,49.45393016,33.67174281,221,12.9295512,77.5865988,Bangalore
XR3P1496,19XR,2014,0.006531252,10.53490954,33.04813533,54.87557965,222,12.9295512,77.5865988,Bangalore
XR3P1668,19XR,2016,0.310764348,63.3033589,24.45781539,11.91483734,238,1.474326,103.771432,Taman Pelangi
XR3P1674,19XR,2016,0.013574968,1.147084776,71.70976719,27.10921062,238,1.474326,103.771432,Taman Pelangi
XR3P1677,19XR,2016,0.095871532,35.17886033,48.97237701,15.73491521,238,1.474326,103.771432,Taman Pelangi
XR3P1729,19XR,2017,0,66.78321678,31.04895105,2.167832168,252,34.2697103,108.8262294,???
XR3P1735,19XR,2017,0,75,21.42857143,3.571428571,252,34.2697103,108.8262294,???
XR3P1924,19XR,2019,0,0.638377769,28.95230943,70.40931281,203,23.1290799,113.26436,???
XR3P1926,19XR,2019,0.069856794,39.32937478,22.42403074,34.96332518,203,23.1290799,113.26436,???
XR3P1927,19XR,2019,0,0,0,0,203,23.1290799,113.26436,???
XR3P1928,19XR,2019,0,0,0,0,203,23.1290799,113.26436,???
XR3P1933,19XR,2019,0.233177881,2.098600933,17.75483011,78.61425716,203,23.1290799,113.26436,???
XR3P1935,19XR,2019,0.242939569,32.12875797,34.40631643,31.94655329,203,23.1290799,113.26436,???
XR3Q1518,19XR,2015,0,0,0,0,91,30.8309895,120.9270888,JX
XR3Q1593,19XR,2015,0.020169423,35.85114966,31.76684147,32.34167003,242,17.4803373,78.3169528,Hyderabad
XR3Q1594,19XR,2015,0.54440649,37.60674637,27.1029035,34.59649872,242,17.4803373,78.3169528,Hyderabad
XR3Q1595,19XR,2015,0.331998828,36.84210526,28.18084171,34.63528952,242,17.4803373,78.3169528,Hyderabad
XR3Q1693,19XR,2016,0,0.712499053,13.94678996,81.05055711,135,13.0423867,99.9352084,Mueang Phetchaburi
XR3Q1697,19XR,2016,0.005065856,16.79837893,43.72340426,37.45187437,251,29.5459967,106.5300932,???
XR3R1080,19XR,2010,0,38.08076422,51.75857577,10.16066001,251,12.9819939,77.6256131,Bangalore
XR3R1084,19XR,2010,0.025239778,32.3069157,54.61887935,12.99848561,251,12.9819939,77.6256131,Bangalore
XR3R1341A,19XR,2041,0,5.086705202,29.36416185,65.49132948,252,24.504898,118.177462,???
XR3R1394,19XR,2013,0.02997003,0.899100899,11.62837163,77.66233766,253,15.246452,104.8759911,Ubon
XR3R1395,19XR,2013,0.018294914,2.122210026,19.48408342,78.32052689,253,15.246452,104.8759911,Ubon
XR3S1120,19XR,2011,0,0,0,0,253,36.3072595,120.378138,??? ???
XR3S1123,19XR,2011,0,0,0,0,253,36.3072595,120.378138,??? ???
XR3S1169,19XR,2011,0.715990453,85.91885442,5.966587112,6.443914081,252,34.2697103,108.8262294,???
XR3S1170,19XR,2011,3.631718222,60.77196825,34.30969979,1.213614381,252,34.2697103,108.8262294,???
XR3S1240,19XR,2012,0,0,0,0,252,31.8657929,117.2870511,???
XR3S1281,19XR,2012,1.240236686,67.51400394,27.30571992,3.933727811,252,39.6305414,118.1811434,???
XR3S1282,19XR,2012,0,0,0,0,132,39.6305414,118.1811434,???
XR3S1326,19XR,2013,0.011910434,15.94807051,50.91710338,31.26488804,252,19.0893994,73.0308886,Mumbai
XR3S1336,19XR,2013,0,0,0,0,218,19.0893994,73.0308886,Mumbai
XR3S1483,19XR,2014,0.0162206,1.054339011,80.74614761,17.98864558,162,7.8988048,98.3757747,Phuket
XR3S1484,19XR,2014,0,0,100,0,0,7.8988048,98.3757747,Phuket
XR3S1545,19XR,2015,0,0.794057377,3.842213115,95.33811475,162,13.6898081,100.4878401,Bangkok
XR3S1550,19XR,2015,17.04834606,75.82697201,6.870229008,0.254452926,253,35.9706999,110.845,???
XR3S1559,19XR,2015,6.25,85.22727273,7.386363636,1.136363636,253,35.9706999,110.845,???
XR3S1664,19XR,2016,45.92,41.52,4.4,0,251,22.628106,114.075175,???
XR3S1745,19XR,2017,0,3.133677112,39.2304641,56.88218961,252,25.0554759,121.5492195,Taipei
XR4G1109,19XR,2011,0,0,0,0,251,23.141005,113.320541,??????
XR4G1117,19XR,2011,0,18.16907051,73.57772436,8.253205128,251,23.141005,113.320541,??????
XR4G1118,19XR,2011,0,24.15897356,71.35033641,4.490690033,251,23.141005,113.320541,??????
XR4G1119,19XR,2011,0,6.934247022,60.05873715,32.99069995,251,23.141005,113.320541,??????
XR4G1120,19XR,2011,0.762267747,22.67746546,69.50929014,7.003334921,251,23.141005,113.320541,??????
XR4G1121,19XR,2011,0,44.81221686,38.97413415,16.19172877,251,23.141005,113.320541,??????
XR4G1122,19XR,2011,0.008740495,6.415523119,59.51402849,34.39384669,251,23.141005,113.320541,??????
XR4G1148,19XR,2011,0,27.90055249,51.25230203,20.79189687,145,39.933458,116.2741239,Beijing
XR4G1471,19XR,2014,0.006025185,4.711694885,61.99915647,33.2650479,251,17.4477381,78.3543125,HYDERABAD
XR4G1473,19XR,2014,0,12.74316671,57.44890421,29.80792908,250,17.4477381,78.3543125,HYDERABAD
XR4G1485,19XR,2014,0,75,25,0,253,13.730427,100.5815914,Bangkok
XR4G1589,19XR,2015,0,13.04140885,65.84959543,20.7460733,251,39.914193,116.358688,???
XR4G1691,19XR,2016,4.127366853,18.86391036,41.22402666,35.47266151,251,28.4395016,77.0408337,GURGAON
XR4G1693,19XR,2016,3.119673571,29.92097516,31.96115903,34.71411601,251,28.4395016,77.0408337,GURGAON
XR4G1694,19XR,2016,0.644286199,16.48864022,40.58155307,42.12444897,251,28.4395016,77.0408337,GURGAON
XR4G1706,19XR,2017,0,0,0,0,251,32.0588739,118.7978437,???
XR4H1050,19XR,2010,0,3.358425014,82.93765682,13.69426752,252,22.2804272,114.1843032,Causeway Bay
XR4H1051,19XR,2010,0.255638045,37.03249755,57.18237848,5.483961339,252,22.2804272,114.1843032,Causeway Bay
XR4H1052,19XR,2010,0.031573131,13.93953745,76.73060226,9.298287158,252,22.2804272,114.1843032,Causeway Bay
XR4H1093,19XR,2010,0,69.94848311,22.38122496,7.670291929,251,39.894798,116.429243,???
XR4H1198,19XR,2011,0.047058824,71.24705882,23.38823529,5.317647059,251,22.5430778,114.0978212,???
XR4H1247,19XR,2012,0,0,0,0,251,40.8423503,111.7508458,???
XR4H1299,19XR,2012,0,26.34730539,73.29341317,0.359281437,252,30.535242,119.96832,??????
XR4H1464,19XR,2014,0,1.110748122,3.495589677,94.67494283,145,28.648876,77.1096829,New Delhi
XR4H1534,19XR,2015,0.012399256,2.083075015,24.89770614,72.84562926,252,22.5800442,88.4730258,Kolkata
XR4H1535,19XR,2015,0,0.343664894,4.597328492,88.15977175,138,13.0587194,80.2639421,CHENNAI
XR4H1536,19XR,2015,0.01039393,0.550878287,7.764265669,87.04916329,138,13.0587194,80.2639421,CHENNAI
XR4H1537,19XR,2015,0.01344809,0.591715976,4.34373319,90.23668639,138,13.0587194,80.2639421,CHENNAI
XR4H1539,19XR,2015,0.061025224,3.2546786,18.73474369,77.33930024,252,22.5800442,88.4730258,Kolkata
XR4H1540,19XR,2015,0.151960288,2.279404316,29.28781278,68.2200385,252,22.5800442,88.4730258,Kolkata
XR4H1734,19XR,2017,0,19.94522314,26.24456259,53.81021427,161,28.0872252,112.9985469,???
XR4H1735,19XR,2017,0,0,0,0,172,28.0872252,112.9985469,???
XR4H1780,19XR,2017,9.206810987,73.17532301,15.21348507,2.370154873,251,38.0560596,114.4968142,???
XR4H1799,19XR,2017,0.067069081,2.012072435,24.84909457,73.00469484,251,22.5857593,88.4900148,Kolkata
XR4J1097,19XR,2010,0,75.51020408,24.48979592,0,246,13.5707299,100.9221943,Chachoengsao
XR4J1109,19XR,2011,0,99.63689179,0,0.363108206,130,45.80326,126.535245,????
XR4J1111,19XR,2011,0.059016946,93.96130175,5.488576005,0.488997555,251,45.80326,126.535245,????
XR4J1276,19XR,2012,0,0,0,0,252,26.891638,112.625694,???
XR4J1277,19XR,2012,0.042900043,57.68983269,42.26726727,0,251,26.891638,112.625694,???
XR4J1309,19XR,2013,0,0,0,0,252,31.8657929,117.2870511,???
XR4J1514,19XR,2015,0.016550811,17.6266137,31.16517709,35.73320093,251,19.910733,110.321619,??
XR4J1538,19XR,2015,5.633501125,24.45110849,37.24965192,31.29484845,185,19.2113592,72.9714811,Thane
XR4J1545,19XR,2015,9.041394336,39.65141612,30.44662309,18.68191721,227,19.2113592,72.9714811,Thane
XR4J1606,19XR,2016,0.074555331,0.330173607,57.00287571,42.58174459,252,3.1578765,101.7143787,Perseketuan
XR4J1607,19XR,2016,0.089194699,0.535168196,15.81294597,83.48623853,252,3.1578765,101.7143787,Perseketuan
XR4J1608,19XR,2016,0.019896538,0.935137286,24.1345006,68.42419419,252,10.0265216,76.3085945,Kochi
XR4J1611,19XR,2016,0.358222843,17.96231682,25.70830426,49.26261921,252,10.0265216,76.3085945,Kochi
XR4J1612,19XR,2016,0.102859494,1.254885826,36.57683604,58.96934787,252,10.0265216,76.3085945,Kochi
XR4J1613,19XR,2016,0.168918919,4.470171391,25.70451549,62.48352011,252,10.0265216,76.3085945,Kochi 
XR4J1622,19XR,2016,0.241212957,15.40317023,44.34872502,39.9724328,247,30.6529439,104.0753134,???
XR4K1099,19XR,2010,3.839957035,43.2867884,40.88793412,11.98532044,251,31.569934,120.306159,???
XR4K1100,19XR,2011,0,100,0,0,251,31.569934,120.306159,???
XR4K1110,19XR,2011,0.411239052,97.49699907,2.056195261,0.033343707,252,26.5758015,106.7110737,???
XR4K1111,19XR,2011,0.026191723,3.029509342,49.19678715,47.74751179,232,34.37807,108.91068,???
XR4K1127,19XR,2011,0.877192982,8.333333333,49.56140351,39.47368421,252,22.541949,114.08408,??
XR4K1130,19XR,2011,3.484923381,14.31043005,29.85664854,52.1255561,68,22.541949,114.08408,??
XR4K1139,19XR,2011,0,0,0,0,68,22.541949,114.08408,??
XR4K1153,19XR,2011,62.60997067,27.93255132,3.079178886,5.791788856,251,34.2697103,108.8262294,??????
XR4K1210,19XR,2012,0.897332116,93.80651384,5.289264739,0,252,11.0244271,106.3887208,Tay Ninh
XR4K1274,19XR,2012,0.167504188,65.99664992,29.64824121,4.18760469,252,31.8657929,117.2870511,???
XR4K1279,19XR,2012,0.391041593,2.008531817,11.21578386,85.99360114,242,17.411657,78.3917702,Hyderabad
XR4K1377,19XR,2013,15.15686361,76.01880977,8.004866333,0.711039391,252,41.8058951,123.4321096,???
XR4K1437,19XR,2014,27.34140784,61.3742655,10.93656314,0.335771675,251,39.057392,117.232492,???
XR4K1454,19XR,2014,0.384615385,0.769230769,3.461538462,97.69230769,237,-6.2443876,106.653631,Tangerang
XR4K1455,19XR,2014,0.109689214,0.329067642,43.07129799,56.59963437,237,-6.2443876,106.653631,Tangerang
XR4K1458,19XR,2014,0.045836516,11.22994652,37.81512605,44.46142093,252,12.9939321,77.5558402,Bangalore
XR4K1459,19XR,2014,0,15.48201925,41.02650684,41.44859024,252,12.9939321,77.5558402,Bangalore
XR4K1490,19XR,2014,6.018645462,85.04250069,8.637236084,0.265058039,252,41.8058951,123.4321096,???
XR4K1491,19XR,2014,11.60155509,73.44490802,14.62639863,0.308173715,251,39.057392,117.232492,???
XR4K1500,19XR,2015,0.026515821,11.37528725,52.96093336,35.63726357,251,32.439977,119.379687,???
XR4K1691,19XR,2016,0.321543408,90.03215434,5.328433624,4.317868627,252,39.8007399,116.1442,???
XR4K1692,19XR,2016,10.01794044,83.50197345,2.529601722,3.763903839,252,39.8007399,116.1442,???
XR4K1693,19XR,2016,0.336134454,0.840336134,98.1512605,0,252,39.8007399,116.1442,???
XR4K1852,19XR,2018,0.125274037,7.406827435,21.48449734,70.93642343,251,12.9958017,77.6963968,Bangalore
XR4K1854,19XR,2018,0.116225012,3.9981404,25.70897257,70.13017201,251,12.9958017,77.6963968,Bangalore
XR4K1900,19XR,2019,0,0,0,0,75,30.7054938,76.8012621,Chandigarh
XR4K1901,19XR,2019,0,1.315789474,2.631578947,96.05263158,75,30.7054938,76.8012621,Chandigarh
XR4K1902,19XR,2019,0,0.297973778,0.834326579,88.31942789,73,30.7054938,76.8012621,Chandigarh
XR4K1903,19XR,2019,0,0.618811881,0.99009901,95.54455446,75,30.7054938,76.8012621,Chandigarh
XR4K1904,19XR,2019,0,1.356589147,0.775193798,94.28294574,75,30.7054938,76.8012621,Chandigarh
XR4K1908,19XR,2019,0.074128984,24.09191994,67.08673091,8.747220163,253,23.0337651,113.7674891,???
XR4L1046,19XR,2010,0,0,0,0,251,41.826437,123.430856,???
XR4L1049,19XR,2010,0,0,0,0,251,41.826437,123.430856,???
XR4L3021,19XR,2030,0,24.16830663,60.60350483,15.22818855,209,23.1290799,113.26436,???
XR4L3045,19XR,2030,0,4.417626218,63.20859167,32.37378211,209,23.1290799,113.26436,???
XR4L3046,19XR,2030,0,23.24225301,60.21363883,16.39445778,209,23.1290799,113.26436,???
XR4L3090,19XR,2030,0.178041543,1.78041543,18.16023739,79.82195846,251,30.706562,111.291394,??????
XR4L3092,19XR,2030,5.021100064,4.298691081,42.69365568,24.04692082,251,32.439977,119.379687,???
XR4L3113,19XR,2031,0.069060773,31.14640884,68.50828729,0,252,36.7071227,119.1609226,???
XR4L3114,19XR,2031,0.027247956,62.09809264,36.1852861,1.662125341,252,36.7071227,119.1609226,???
XR4L3213,19XR,2032,0,0,0,0,252,12.9939321,77.5558402,Bangalore
XR4L3397,19XR,2033,8.698630137,75.1369863,11.19863014,4.794520548,251,25.0478308,102.7198081,???
XR4L3415,19XR,2034,0,5.438066465,49.15839448,43.20241692,252,24.7993726,118.5946431,???
XR4L3418,19XR,2034,0.010570825,7.822410148,39.09090909,52.98097252,251,31.0521813,116.9508195,???
XR4L3464,19XR,2034,0.020169423,57.03912868,25.66559096,17.19443324,253,31.8657929,117.2870511,???
XR4L3568,19XR,2035,1.573372105,29.1359435,8.988472323,2.528819192,251,31.498232,121.111033,???
XR4L3569,19XR,2035,0,0,0,0,252,30.1736471,121.3040872,??????
XR4L3570,19XR,2035,0.087796313,3.77524144,34.89903424,61.23792801,252,30.1736471,121.3040872,??????
XR4L3571,19XR,2035,0.135409614,0.744752877,69.66824645,29.38388626,252,30.1736471,121.3040872,??????
XR4L3692,19XR,2036,12.24489796,11.2244898,30.6122449,44.89795918,251,31.6349389,119.9651928,???
XR4L3733,19XR,2037,1.897917818,26.71826055,63.16565322,7.333701861,204,28.6609173,77.3410569,Ghaziabad
XR4L3855,19XR,2038,0.234741784,10.79812207,54.4600939,34.50704225,251,41.7830385,123.425858,???
XR4L3880,19XR,2038,2.011706923,71.99084976,24.80656664,1.190876674,252,39.057392,117.232492,???
XR4L3921,19XR,2039,0.745104835,64.56420031,26.37324554,8.317449316,251,31.8657929,117.2870511,???
XR4L3923,19XR,2039,0.197238659,71.54127923,23.18963088,4.874612567,129,31.8657929,117.2870511,???
XR4L3938,19XR,2039,0.067181727,6.113537118,66.98018139,26.8055089,140,13.8136178,100.5498649,Bangkok
XR4L4047,19XR,2040,0,0,0,0,252,36.0663581,120.3826253,???
XR4L4073,19XR,2040,0.04530627,9.05823366,51.12963634,39.76682373,232,34.37807,108.91068,???
XR4L4115,19XR,2041,0,17.39653875,78.90142965,3.686982694,253,22.5411828,114.05863,??? ???
XR4L4163,19XR,2041,0.008604371,26.41972122,65.75890552,7.79986233,253,3.1301669,101.6827248,Brickfields
XR4L4164,19XR,2041,0,0,0,0,253,3.1301669,101.6827248,Brickfields
XR4L4207,19XR,2042,0.220323741,26.29496403,58.42625899,14.93705036,253,22.5411828,114.05863,??? ???
XR4M1136,19XR,2011,18.07664497,65.58206797,12.79826464,3.543022415,251,31.8101291,119.9743668,???
XR4M1222,19XR,2012,11.04421634,53.84919068,26.12514805,9.593367548,251,30.7821647,111.3451896,???
XR4M1279,19XR,2012,0.114788598,84.86703654,14.11899751,0.899177348,252,31.8657929,117.2870511,???
XR4M1296,19XR,2012,0,43.70026525,53.77984085,2.519893899,252,31.8657929,117.2870511,???
XR4M1298,19XR,2012,0.821917808,81.09589041,17.80821918,0.273972603,252,31.8657929,117.2870511,???
XR4M1345,19XR,2013,0,67.67272727,11.12727273,20.87272727,251,38.9133878,121.6148123,???
XR4M1346,19XR,2013,0,0,0,0,251,38.9133878,121.6148123,???
XR4M1355,19XR,2013,0,0,0,0,251,38.9133878,121.6148123,???
XR4M1452,19XR,2014,89.28187101,3.820216658,0.351531674,0.064567042,251,45.6292159,126.6388216,????
XR4M1454,19XR,2014,15.1022864,80.38507822,3.309265945,1.203369434,251,31.319614,120.770586,??????
XR4M1484,19XR,2014,0.023006135,1.748466258,16.5797546,81.41104294,242,17.411657,78.3917702,Hyderabad
XR4M1519,19XR,2015,0,0,0,0,0,38.9133878,121.6148123,???
XR4M1520,19XR,2015,0,0,0,0,253,38.9133878,121.6148123,???
XR4M1587,19XR,2015,3.132183908,40.10673235,48.87520525,7.838669951,252,14.8997786,100.4059456,Singburi
XR4M1588,19XR,2015,0.194700753,29.01041226,67.25641243,3.538474562,252,14.8997786,100.4059456,Singburi
XR4M1734,19XR,2017,0,0,0,0,251,38.8531817,115.5272662,???
XR4M1762,19XR,2017,0.199203187,8.100929615,33.99734396,57.70252324,252,30.1736471,121.3040872,??????
XR4M1763,19XR,2017,0.331674959,2.728780341,14.84999246,82.01417157,252,30.1736471,121.3040872,??????
XR4M1849,19XR,2018,9.660574413,34.46475196,54.04699739,1.82767624,251,45.80326,126.535245,????
XR4M2069,19XR,2020,0.214132762,5.781584582,74.30406852,18.84368308,110,41.8058951,123.4321096,???
XR4M2140,19XR,2021,80.16806723,15.79831933,3.865546218,0.168067227,151,34.2697103,108.8262294,???
XR4M2143,19XR,2021,25.13568521,65.04409769,9.548846676,0,252,34.2697103,108.8262294,???
XR4M2151,19XR,2021,0.108087487,15.03051882,73.35961343,11.03128179,173,13.2263331,99.8250756,Phetchaburi
XR4M2155,19XR,2021,1.792114695,72.22474633,23.02488768,2.231309001,169,13.2263331,99.8250756,Phetchaburi
XR4M2158,19XR,2021,0.183606557,43.10163934,45.83606557,10.62295082,162,13.2263331,99.8250756,Phetchaburi
XR4M2197,19XR,2021,56.59626569,37.74104683,5.540250995,0,251,40.8054736,111.6816281,HHHT
XR4M2198,19XR,2021,31.03448276,41.37931034,17.24137931,10.34482759,251,40.8054736,111.6816281,HHHT
XR4N1028,19XR,2010,1.723209478,1.803984922,2.611739365,93.64566505,252,30.6529439,104.0753134,???
XR4N1031,19XR,2010,0.279850746,0.46641791,5.410447761,93.84328358,252,30.6529439,104.0753134,???
XR4N1056,19XR,2010,0,22.9305182,66.47211085,10.65827539,251,2.6902865,101.9077089,Negeri Sembilan
